'x',"gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event"
1017431,2021092000,2437,46151.0,36,2021-09-21T02:12:52.100,21.0,DET,right,77.72,24.84,2.53,3.55,0.25,326.55,17.01,None
1017432,2021092000,2437,46151.0,37,2021-09-21T02:12:52.200,21.0,DET,right,77.77,25.09,2.65,3.37,0.26,323.64,8.76,None
1017433,2021092000,2437,46151.0,38,2021-09-21T02:12:52.300,21.0,DET,right,77.78,25.36,2.83,3.77,0.28,328.34,357.03,None
1017434,2021092000,2437,46151.0,39,2021-09-21T02:12:52.400,21.0,DET,right,77.74,25.65,3.0,3.55,0.29,331.33,349.68,None
1017435,2021092000,2437,46151.0,40,2021-09-21T02:12:52.500,21.0,DET,right,77.67,25.95,3.17,3.25,0.31,331.33,343.16,None
1017436,2021092000,2437,46151.0,41,2021-09-21T02:12:52.600,21.0,DET,right,77.56,26.26,3.33,2.89,0.33,331.33,337.73,None
1017437,2021092000,2437,46151.0,42,2021-09-21T02:12:52.700,21.0,DET,right,77.42,26.57,3.44,2.43,0.34,331.33,333.61,None
1017438,2021092000,2437,46151.0,43,2021-09-21T02:12:52.800,21.0,DET,right,77.26,26.88,3.48,1.79,0.34,333.16,331.24,None
1017439,2021092000,2437,46151.0,44,2021-09-21T02:12:52.900,21.0,DET,right,77.1,27.18,3.45,1.2,0.34,334.6,329.91,None
1017440,2021092000,2437,46151.0,45,2021-09-21T02:12:53.000,21.0,DET,right,76.94,27.47,3.35,0.93,0.33,336.36,329.8,None
1017441,2021092000,2437,46151.0,46,2021-09-21T02:12:53.100,21.0,DET,right,76.8,27.75,3.06,1.54,0.31,336.36,332.32,None
1017442,2021092000,2437,46151.0,47,2021-09-21T02:12:53.200,21.0,DET,right,76.67,28.01,2.82,2.11,0.29,334.57,334.53,None
1017443,2021092000,2437,46151.0,48,2021-09-21T02:12:53.300,21.0,DET,right,76.56,28.25,2.52,3.24,0.27,339.67,338.54,None
1017444,2021092000,2437,46151.0,49,2021-09-21T02:12:53.400,21.0,DET,right,76.49,28.47,2.12,4.02,0.23,347.36,348.51,None
1017445,2021092000,2437,46151.0,50,2021-09-21T02:12:53.500,21.0,DET,right,76.48,28.66,1.8,4.93,0.19,2.67,7.73,None
1017446,2021092000,2437,46151.0,51,2021-09-21T02:12:53.600,21.0,DET,right,76.53,28.83,1.6,5.25,0.17,12.26,28.81,None
1017447,2021092000,2437,46151.0,52,2021-09-21T02:12:53.700,21.0,DET,right,76.64,28.94,1.65,5.55,0.16,23.07,54.86,None
1017448,2021092000,2437,46151.0,53,2021-09-21T02:12:53.800,21.0,DET,right,76.8,29.01,1.89,5.22,0.17,29.73,74.13,None
1017449,2021092000,2437,46151.0,54,2021-09-21T02:12:53.900,21.0,DET,right,77.01,29.01,2.34,5.64,0.21,43.34,94.59,None
1017450,2021092000,2437,46151.0,55,2021-09-21T02:12:54.000,21.0,DET,right,77.26,28.97,2.75,5.31,0.25,55.23,105.2,None
1017451,2021092000,2437,46151.0,56,2021-09-21T02:12:54.100,21.0,DET,right,77.53,28.87,3.16,4.92,0.29,72.24,112.96,None
1017452,2021092000,2437,46151.0,57,2021-09-21T02:12:54.200,21.0,DET,right,77.83,28.71,3.58,4.5,0.34,89.57,119.39,None
1017453,2021092000,2437,46151.0,58,2021-09-21T02:12:54.300,21.0,DET,right,78.15,28.5,4.02,4.6,0.38,116.57,126.83,None
1017454,2021092000,2437,46151.0,59,2021-09-21T02:12:54.400,21.0,DET,right,78.47,28.24,4.38,4.38,0.42,136.54,132.05,None
1017455,2021092000,2437,46151.0,60,2021-09-21T02:12:54.500,21.0,DET,right,78.8,27.93,4.7,3.94,0.45,149.17,136.19,None
1017456,2021092000,2437,46151.0,61,2021-09-21T02:12:54.600,21.0,DET,right,79.12,27.55,5.08,3.86,0.49,160.65,141.01,None
1017457,2021092000,2437,46151.0,62,2021-09-21T02:12:54.700,21.0,DET,right,79.43,27.13,5.41,3.8,0.52,171.28,145.75,None
1017458,2021092000,2437,46151.0,63,2021-09-21T02:12:54.800,21.0,DET,right,79.72,26.65,5.76,3.96,0.56,174.91,150.24,pass_forward
1017459,2021092000,2437,46151.0,64,2021-09-21T02:12:54.900,21.0,DET,right,79.99,26.14,6.03,3.74,0.59,181.64,153.9,None
1017460,2021092000,2437,46151.0,65,2021-09-21T02:12:55.000,21.0,DET,right,80.24,25.58,6.23,3.47,0.61,187.79,157.64,None
1017461,2021092000,2437,46151.0,66,2021-09-21T02:12:55.100,21.0,DET,right,80.47,24.99,6.47,3.19,0.63,196.68,160.5,None
1017462,2021092000,2437,46151.0,67,2021-09-21T02:12:55.200,21.0,DET,right,80.67,24.36,6.68,3.27,0.66,197.26,164.08,None
1017463,2021092000,2437,46151.0,68,2021-09-21T02:12:55.300,21.0,DET,right,80.83,23.71,6.79,3.01,0.67,198.16,167.0,None
1017464,2021092000,2437,46243.0,1,2021-09-21T02:12:48.600,83.0,GB,right,58.04,43.52,0.01,0.01,0.02,85.17,194.54,None
1017465,2021092000,2437,46243.0,2,2021-09-21T02:12:48.700,83.0,GB,right,58.04,43.51,0.01,0.01,0.01,85.17,195.47,None
1017466,2021092000,2437,46243.0,3,2021-09-21T02:12:48.800,83.0,GB,right,58.04,43.5,0.01,0.01,0.01,85.17,189.83,None
1017467,2021092000,2437,46243.0,4,2021-09-21T02:12:48.900,83.0,GB,right,58.05,43.5,0.01,0.01,0.01,85.17,182.99,None
1017468,2021092000,2437,46243.0,5,2021-09-21T02:12:49.000,83.0,GB,right,58.05,43.49,0.01,0.01,0.01,85.97,172.95,None
1017469,2021092000,2437,46243.0,6,2021-09-21T02:12:49.100,83.0,GB,right,58.1,43.49,0.02,0.02,0.04,85.08,135.38,ball_snap
1017470,2021092000,2437,46243.0,7,2021-09-21T02:12:49.200,83.0,GB,right,58.11,43.49,0.03,0.41,0.02,89.93,109.59,None
1017471,2021092000,2437,46243.0,8,2021-09-21T02:12:49.300,83.0,GB,right,58.14,43.48,0.16,1.34,0.03,89.93,96.23,None
1017472,2021092000,2437,46243.0,9,2021-09-21T02:12:49.400,83.0,GB,right,58.2,43.46,0.51,2.54,0.06,96.47,103.03,None
1017473,2021092000,2437,46243.0,10,2021-09-21T02:12:49.500,83.0,GB,right,58.28,43.43,0.94,3.37,0.09,98.2,107.65,None
1017474,2021092000,2437,46243.0,11,2021-09-21T02:12:49.600,83.0,GB,right,58.42,43.39,1.51,4.3,0.14,96.9,108.09,None
1017475,2021092000,2437,46243.0,12,2021-09-21T02:12:49.700,83.0,GB,right,58.61,43.32,2.14,4.45,0.21,94.19,108.59,None
1017476,2021092000,2437,46243.0,13,2021-09-21T02:12:49.800,83.0,GB,right,58.9,43.22,2.96,5.13,0.3,99.05,109.84,None
1017477,2021092000,2437,46243.0,14,2021-09-21T02:12:49.900,83.0,GB,right,59.21,43.1,3.58,5.04,0.34,100.3,110.71,None
1017478,2021092000,2437,46243.0,15,2021-09-21T02:12:50.000,83.0,GB,right,59.58,42.96,4.11,4.47,0.39,105.33,110.35,None
1017479,2021092000,2437,46243.0,16,2021-09-21T02:12:50.100,83.0,GB,right,60.01,42.81,4.66,4.06,0.45,109.05,109.68,None
1017480,2021092000,2437,46243.0,17,2021-09-21T02:12:50.200,83.0,GB,right,60.48,42.65,5.15,3.67,0.5,103.54,108.84,None
1017481,2021092000,2437,46243.0,18,2021-09-21T02:12:50.300,83.0,GB,right,61.0,42.49,5.57,3.23,0.54,108.23,107.65,play_action
1017482,2021092000,2437,46243.0,19,2021-09-21T02:12:50.400,83.0,GB,right,61.55,42.33,5.92,2.76,0.58,108.23,106.01,None
1017483,2021092000,2437,46243.0,20,2021-09-21T02:12:50.500,83.0,GB,right,62.15,42.18,6.25,2.52,0.61,104.14,103.64,None
1017484,2021092000,2437,46243.0,21,2021-09-21T02:12:50.600,83.0,GB,right,62.79,42.05,6.59,2.62,0.65,99.68,101.24,None
1017485,2021092000,2437,46243.0,22,2021-09-21T02:12:50.700,83.0,GB,right,63.45,41.93,6.82,2.36,0.67,93.49,99.55,None
1017486,2021092000,2437,46243.0,23,2021-09-21T02:12:50.800,83.0,GB,right,64.14,41.83,7.06,2.26,0.7,95.86,97.83,None
1017487,2021092000,2437,46243.0,24,2021-09-21T02:12:50.900,83.0,GB,right,64.86,41.75,7.37,2.46,0.73,86.4,95.42,None
1017488,2021092000,2437,46243.0,25,2021-09-21T02:12:51.000,83.0,GB,right,65.6,41.7,7.54,2.24,0.75,81.38,93.44,None
1017489,2021092000,2437,46243.0,26,2021-09-21T02:12:51.100,83.0,GB,right,66.37,41.67,7.78,2.17,0.77,83.71,91.69,None
1017490,2021092000,2437,46243.0,27,2021-09-21T02:12:51.200,83.0,GB,right,67.16,41.65,7.99,1.74,0.79,86.85,90.77,None
1017491,2021092000,2437,46243.0,28,2021-09-21T02:12:51.300,83.0,GB,right,67.97,41.64,8.11,1.01,0.81,86.85,90.54,None
1017492,2021092000,2437,46243.0,29,2021-09-21T02:12:51.400,83.0,GB,right,68.78,41.63,8.12,0.16,0.81,91.01,91.05,None
1017493,2021092000,2437,46243.0,30,2021-09-21T02:12:51.500,83.0,GB,right,69.59,41.6,8.01,1.09,0.81,96.19,92.13,None
1017494,2021092000,2437,46243.0,31,2021-09-21T02:12:51.600,83.0,GB,right,70.38,41.55,7.87,2.02,0.79,103.22,94.06,None
1017495,2021092000,2437,46243.0,32,2021-09-21T02:12:51.700,83.0,GB,right,71.15,41.47,7.61,3.02,0.77,110.51,97.03,None
1017496,2021092000,2437,46243.0,33,2021-09-21T02:12:51.800,83.0,GB,right,71.88,41.35,7.35,3.74,0.75,117.12,100.2,None
1017497,2021092000,2437,46243.0,34,2021-09-21T02:12:51.900,83.0,GB,right,72.58,41.18,7.01,4.57,0.71,130.26,104.7,None
1017498,2021092000,2437,46243.0,35,2021-09-21T02:12:52.000,83.0,GB,right,73.23,40.97,6.72,4.91,0.69,140.5,109.32,None
1017499,2021092000,2437,46243.0,36,2021-09-21T02:12:52.100,83.0,GB,right,73.84,40.71,6.5,5.2,0.66,147.98,115.08,None
1017500,2021092000,2437,46243.0,37,2021-09-21T02:12:52.200,83.0,GB,right,74.4,40.41,6.29,5.24,0.64,155.21,120.46,None
1017501,2021092000,2437,46243.0,38,2021-09-21T02:12:52.300,83.0,GB,right,74.91,40.06,6.12,5.14,0.62,165.04,126.14,None
1017502,2021092000,2437,46243.0,39,2021-09-21T02:12:52.400,83.0,GB,right,75.38,39.67,5.98,5.01,0.61,170.38,131.91,None
1017503,2021092000,2437,46243.0,40,2021-09-21T02:12:52.500,83.0,GB,right,75.8,39.25,5.87,4.73,0.59,176.34,137.37,None
1017504,2021092000,2437,46243.0,41,2021-09-21T02:12:52.600,83.0,GB,right,76.16,38.8,5.73,4.52,0.58,181.81,142.78,None
1017505,2021092000,2437,46243.0,42,2021-09-21T02:12:52.700,83.0,GB,right,76.47,38.34,5.52,4.36,0.55,187.17,148.13,None
1017506,2021092000,2437,46243.0,43,2021-09-21T02:12:52.800,83.0,GB,right,76.72,37.87,5.28,4.27,0.53,192.99,153.19,None
1017507,2021092000,2437,46243.0,44,2021-09-21T02:12:52.900,83.0,GB,right,76.93,37.41,4.99,4.2,0.5,198.03,157.89,None
1017508,2021092000,2437,46243.0,45,2021-09-21T02:12:53.000,83.0,GB,right,77.08,36.98,4.58,4.36,0.46,202.47,162.95,None
1017509,2021092000,2437,46243.0,46,2021-09-21T02:12:53.100,83.0,GB,right,77.17,36.6,3.91,5.05,0.39,203.59,169.17,None
1017510,2021092000,2437,46243.0,47,2021-09-21T02:12:53.200,83.0,GB,right,77.2,36.27,3.2,5.89,0.33,215.52,176.78,None
1017511,2021092000,2437,46243.0,48,2021-09-21T02:12:53.300,83.0,GB,right,77.19,36.01,2.56,6.31,0.27,221.97,187.12,None
1017512,2021092000,2437,46243.0,49,2021-09-21T02:12:53.400,83.0,GB,right,77.12,35.81,1.99,6.53,0.21,226.75,203.54,None
1017513,2021092000,2437,46243.0,50,2021-09-21T02:12:53.500,83.0,GB,right,77.01,35.7,1.6,7.07,0.16,233.57,233.98,None
1017514,2021092000,2437,46243.0,51,2021-09-21T02:12:53.600,83.0,GB,right,76.86,35.64,1.69,6.92,0.16,239.78,261.59,None
1017515,2021092000,2437,46243.0,52,2021-09-21T02:12:53.700,83.0,GB,right,76.67,35.65,2.04,6.37,0.19,244.51,281.21,None
1017516,2021092000,2437,46243.0,53,2021-09-21T02:12:53.800,83.0,GB,right,76.45,35.73,2.51,5.7,0.23,247.36,293.92,None
1017517,2021092000,2437,46243.0,54,2021-09-21T02:12:53.900,83.0,GB,right,76.22,35.85,2.84,4.47,0.26,249.62,299.44,None
1017518,2021092000,2437,46243.0,55,2021-09-21T02:12:54.000,83.0,GB,right,75.97,36.0,3.07,3.15,0.29,250.5,302.75,None
1017519,2021092000,2437,46243.0,56,2021-09-21T02:12:54.100,83.0,GB,right,75.71,36.17,3.23,2.0,0.31,250.5,304.73,None
1017520,2021092000,2437,46243.0,57,2021-09-21T02:12:54.200,83.0,GB,right,75.44,36.35,3.27,0.97,0.32,248.68,305.8,None
1017521,2021092000,2437,46243.0,58,2021-09-21T02:12:54.300,83.0,GB,right,75.19,36.52,3.05,0.79,0.31,246.08,303.92,None
1017522,2021092000,2437,46243.0,59,2021-09-21T02:12:54.400,83.0,GB,right,74.94,36.68,2.81,1.97,0.29,244.98,301.36,None
1017523,2021092000,2437,46243.0,60,2021-09-21T02:12:54.500,83.0,GB,right,74.71,36.81,2.5,2.93,0.26,242.98,296.56,None
1017524,2021092000,2437,46243.0,61,2021-09-21T02:12:54.600,83.0,GB,right,74.5,36.89,2.05,4.05,0.22,239.28,285.49,None
1017525,2021092000,2437,46243.0,62,2021-09-21T02:12:54.700,83.0,GB,right,74.32,36.91,1.73,4.84,0.19,237.49,268.15,None
1017526,2021092000,2437,46243.0,63,2021-09-21T02:12:54.800,83.0,GB,right,74.16,36.88,1.56,5.04,0.16,236.53,248.66,pass_forward
1017527,2021092000,2437,46243.0,64,2021-09-21T02:12:54.900,83.0,GB,right,74.02,36.79,1.7,5.0,0.16,231.89,227.09,None
1017528,2021092000,2437,46243.0,65,2021-09-21T02:12:55.000,83.0,GB,right,73.92,36.64,2.01,4.87,0.19,222.97,209.37,None
1017529,2021092000,2437,46243.0,66,2021-09-21T02:12:55.100,83.0,GB,right,73.83,36.43,2.35,4.43,0.22,217.74,198.84,None
1017530,2021092000,2437,46243.0,67,2021-09-21T02:12:55.200,83.0,GB,right,73.77,36.2,2.62,3.75,0.25,210.69,191.58,None
1017531,2021092000,2437,46243.0,68,2021-09-21T02:12:55.300,83.0,GB,right,73.73,35.92,2.88,3.06,0.28,206.52,186.44,None
1017532,2021092000,2437,47827.0,1,2021-09-21T02:12:48.600,74.0,GB,right,58.21,27.36,0.0,0.0,0.0,85.48,61.55,None
1017533,2021092000,2437,47827.0,2,2021-09-21T02:12:48.700,74.0,GB,right,58.2,27.36,0.0,0.0,0.0,83.78,58.75,None
1017534,2021092000,2437,47827.0,3,2021-09-21T02:12:48.800,74.0,GB,right,58.21,27.36,0.0,0.0,0.0,85.11,59.09,None
1017535,2021092000,2437,47827.0,4,2021-09-21T02:12:48.900,74.0,GB,right,58.21,27.36,0.01,0.12,0.0,84.53,15.61,None
1017536,2021092000,2437,47827.0,5,2021-09-21T02:12:49.000,74.0,GB,right,58.21,27.37,0.06,0.53,0.01,81.18,6.7,None
1017537,2021092000,2437,47827.0,6,2021-09-21T02:12:49.100,74.0,GB,right,58.21,27.39,0.21,1.6,0.02,83.33,11.63,ball_snap
1017538,2021092000,2437,47827.0,7,2021-09-21T02:12:49.200,74.0,GB,right,58.22,27.42,0.44,1.6,0.04,78.82,10.95,None
1017539,2021092000,2437,47827.0,8,2021-09-21T02:12:49.300,74.0,GB,right,58.23,27.48,0.64,1.36,0.06,77.65,10.89,None
1017540,2021092000,2437,47827.0,9,2021-09-21T02:12:49.400,74.0,GB,right,58.24,27.55,0.75,0.99,0.07,76.88,11.12,None
1017541,2021092000,2437,47827.0,10,2021-09-21T02:12:49.500,74.0,GB,right,58.26,27.61,0.75,0.43,0.06,76.88,12.33,None
1017542,2021092000,2437,47827.0,11,2021-09-21T02:12:49.600,74.0,GB,right,58.27,27.67,0.72,0.1,0.06,80.93,11.89,None
1017543,2021092000,2437,47827.0,12,2021-09-21T02:12:49.700,74.0,GB,right,58.28,27.73,0.62,0.56,0.05,85.96,13.42,None
1017544,2021092000,2437,47827.0,13,2021-09-21T02:12:49.800,74.0,GB,right,58.28,27.74,0.32,1.4,0.02,91.94,10.18,None
1017545,2021092000,2437,47827.0,14,2021-09-21T02:12:49.900,74.0,GB,right,58.29,27.76,0.1,1.81,0.01,97.98,20.16,None
1017546,2021092000,2437,47827.0,15,2021-09-21T02:12:50.000,74.0,GB,right,58.28,27.75,0.16,2.04,0.01,104.44,189.16,None
1017547,2021092000,2437,47827.0,16,2021-09-21T02:12:50.100,74.0,GB,right,58.26,27.71,0.48,2.1,0.05,108.22,201.46,None
1017548,2021092000,2437,47827.0,17,2021-09-21T02:12:50.200,74.0,GB,right,58.2,27.65,0.82,2.07,0.09,103.6,218.36,None
1017549,2021092000,2437,47827.0,18,2021-09-21T02:12:50.300,74.0,GB,right,58.12,27.58,1.1,1.97,0.1,106.87,224.52,play_action
1017550,2021092000,2437,47827.0,19,2021-09-21T02:12:50.400,74.0,GB,right,58.02,27.5,1.36,1.8,0.13,110.84,230.72,None
1017551,2021092000,2437,47827.0,20,2021-09-21T02:12:50.500,74.0,GB,right,57.88,27.42,1.63,1.76,0.16,109.8,239.69,None
1017552,2021092000,2437,47827.0,21,2021-09-21T02:12:50.600,74.0,GB,right,57.71,27.35,1.82,1.86,0.18,111.07,248.74,None
1017553,2021092000,2437,47827.0,22,2021-09-21T02:12:50.700,74.0,GB,right,57.54,27.29,1.93,1.67,0.19,111.07,253.06,None
1017554,2021092000,2437,47827.0,23,2021-09-21T02:12:50.800,74.0,GB,right,57.35,27.25,1.97,1.42,0.19,112.61,258.94,None
1017555,2021092000,2437,47827.0,24,2021-09-21T02:12:50.900,74.0,GB,right,57.15,27.24,2.01,1.72,0.2,110.91,268.12,None
1017556,2021092000,2437,47827.0,25,2021-09-21T02:12:51.000,74.0,GB,right,56.94,27.25,2.03,1.65,0.2,114.21,274.31,None
1017557,2021092000,2437,47827.0,26,2021-09-21T02:12:51.100,74.0,GB,right,56.73,27.3,2.11,1.63,0.22,125.92,281.45,None
1017558,2021092000,2437,47827.0,27,2021-09-21T02:12:51.200,74.0,GB,right,56.51,27.37,2.21,1.55,0.23,132.44,288.18,None
1017559,2021092000,2437,47827.0,28,2021-09-21T02:12:51.300,74.0,GB,right,56.29,27.46,2.25,1.42,0.23,134.87,293.52,None
1017560,2021092000,2437,47827.0,29,2021-09-21T02:12:51.400,74.0,GB,right,56.09,27.57,2.23,1.3,0.23,136.75,297.91,None
1017561,2021092000,2437,47827.0,30,2021-09-21T02:12:51.500,74.0,GB,right,55.9,27.68,2.19,1.25,0.22,139.71,301.82,None
1017562,2021092000,2437,47827.0,31,2021-09-21T02:12:51.600,74.0,GB,right,55.67,27.82,2.35,0.84,0.27,147.94,302.64,None
1017563,2021092000,2437,47827.0,32,2021-09-21T02:12:51.700,74.0,GB,right,55.5,27.95,2.21,1.05,0.21,146.19,305.7,None
1017564,2021092000,2437,47827.0,33,2021-09-21T02:12:51.800,74.0,GB,right,55.35,28.08,2.05,1.27,0.2,153.73,308.22,None
1017565,2021092000,2437,47827.0,34,2021-09-21T02:12:51.900,74.0,GB,right,55.21,28.21,1.92,1.42,0.2,156.35,311.19,None
1017566,2021092000,2437,47827.0,35,2021-09-21T02:12:52.000,74.0,GB,right,55.09,28.34,1.75,1.58,0.17,158.48,314.79,None
1017567,2021092000,2437,47827.0,36,2021-09-21T02:12:52.100,74.0,GB,right,54.98,28.45,1.55,1.73,0.16,161.63,316.16,None
1017568,2021092000,2437,47827.0,37,2021-09-21T02:12:52.200,74.0,GB,right,54.88,28.54,1.33,1.88,0.13,165.61,317.2,None
1017569,2021092000,2437,47827.0,38,2021-09-21T02:12:52.300,74.0,GB,right,54.9,28.59,0.78,2.56,0.06,92.9,336.4,None
1017570,2021092000,2437,47827.0,39,2021-09-21T02:12:52.400,74.0,GB,right,54.89,28.67,0.63,2.19,0.07,36.54,353.06,None
1017571,2021092000,2437,47827.0,40,2021-09-21T02:12:52.500,74.0,GB,right,54.89,28.72,0.5,2.04,0.05,17.24,13.36,None
1017572,2021092000,2437,47827.0,41,2021-09-21T02:12:52.600,74.0,GB,right,54.9,28.77,0.45,1.55,0.05,13.46,26.95,None
1017573,2021092000,2437,47827.0,42,2021-09-21T02:12:52.700,74.0,GB,right,54.92,28.8,0.39,1.11,0.04,11.1,42.65,None
1017574,2021092000,2437,47827.0,43,2021-09-21T02:12:52.800,74.0,GB,right,54.94,28.82,0.25,0.83,0.03,12.15,50.4,None
1017575,2021092000,2437,47827.0,44,2021-09-21T02:12:52.900,74.0,GB,right,54.95,28.83,0.13,0.69,0.02,12.81,38.56,None
1017576,2021092000,2437,47827.0,45,2021-09-21T02:12:53.000,74.0,GB,right,54.93,28.84,0.14,0.85,0.02,12.81,273.4,None
1017577,2021092000,2437,47827.0,46,2021-09-21T02:12:53.100,74.0,GB,right,54.9,28.83,0.27,0.81,0.03,11.21,257.1,None
1017578,2021092000,2437,47827.0,47,2021-09-21T02:12:53.200,74.0,GB,right,54.87,28.81,0.38,0.81,0.04,11.21,242.49,None
1017579,2021092000,2437,47827.0,48,2021-09-21T02:12:53.300,74.0,GB,right,54.83,28.78,0.5,0.71,0.05,13.31,237.1,None
1017580,2021092000,2437,47827.0,49,2021-09-21T02:12:53.400,74.0,GB,right,54.78,28.75,0.56,0.49,0.05,16.44,235.19,None
1017581,2021092000,2437,47827.0,50,2021-09-21T02:12:53.500,74.0,GB,right,54.75,28.7,0.59,0.41,0.06,21.01,224.74,None
1017582,2021092000,2437,47827.0,51,2021-09-21T02:12:53.600,74.0,GB,right,54.71,28.66,0.58,0.29,0.06,24.4,223.03,None
1017583,2021092000,2437,47827.0,52,2021-09-21T02:12:53.700,74.0,GB,right,54.67,28.63,0.54,0.33,0.05,27.16,222.63,None
1017584,2021092000,2437,47827.0,53,2021-09-21T02:12:53.800,74.0,GB,right,54.63,28.6,0.48,0.45,0.05,30.39,223.65,None
1017585,2021092000,2437,47827.0,54,2021-09-21T02:12:53.900,74.0,GB,right,54.6,28.58,0.38,0.58,0.04,32.86,231.52,None
1017586,2021092000,2437,47827.0,55,2021-09-21T02:12:54.000,74.0,GB,right,54.57,28.58,0.26,0.77,0.03,38.69,251.46,None
1017587,2021092000,2437,47827.0,56,2021-09-21T02:12:54.100,74.0,GB,right,54.55,28.57,0.21,0.76,0.02,46.01,267.34,None
1017588,2021092000,2437,47827.0,57,2021-09-21T02:12:54.200,74.0,GB,right,54.53,28.58,0.2,0.7,0.02,50.94,292.71,None
1017589,2021092000,2437,47827.0,58,2021-09-21T02:12:54.300,74.0,GB,right,54.52,28.59,0.18,0.65,0.01,62.3,326.74,None
1017590,2021092000,2437,47827.0,59,2021-09-21T02:12:54.400,74.0,GB,right,54.52,28.61,0.21,0.63,0.02,67.98,348.98,None
1017591,2021092000,2437,47827.0,60,2021-09-21T02:12:54.500,74.0,GB,right,54.52,28.63,0.25,0.57,0.02,73.99,4.3,None
1017592,2021092000,2437,47827.0,61,2021-09-21T02:12:54.600,74.0,GB,right,54.53,28.66,0.28,0.5,0.03,81.2,19.51,None
1017593,2021092000,2437,47827.0,62,2021-09-21T02:12:54.700,74.0,GB,right,54.55,28.68,0.32,0.5,0.03,91.88,31.35,None
1017594,2021092000,2437,47827.0,63,2021-09-21T02:12:54.800,74.0,GB,right,54.58,28.71,0.4,0.57,0.04,101.93,42.23,pass_forward
1017595,2021092000,2437,47827.0,64,2021-09-21T02:12:54.900,74.0,GB,right,54.61,28.74,0.46,0.55,0.04,108.73,52.48,None
1017596,2021092000,2437,47827.0,65,2021-09-21T02:12:55.000,74.0,GB,right,54.66,28.76,0.52,0.61,0.05,114.54,66.22,None
1017597,2021092000,2437,47827.0,66,2021-09-21T02:12:55.100,74.0,GB,right,54.7,28.77,0.48,0.62,0.05,118.65,78.73,None
1017598,2021092000,2437,47827.0,67,2021-09-21T02:12:55.200,74.0,GB,right,54.74,28.78,0.43,0.56,0.04,118.65,84.7,None
1017599,2021092000,2437,47827.0,68,2021-09-21T02:12:55.300,74.0,GB,right,54.78,28.78,0.39,0.54,0.04,118.65,91.06,None
1017600,2021092000,2437,47864.0,1,2021-09-21T02:12:48.600,25.0,DET,right,76.06,36.08,0.14,0.48,0.01,190.64,44.98,None
1017601,2021092000,2437,47864.0,2,2021-09-21T02:12:48.700,25.0,DET,right,76.07,36.1,0.16,0.42,0.02,188.47,30.54,None
1017602,2021092000,2437,47864.0,3,2021-09-21T02:12:48.800,25.0,DET,right,76.08,36.11,0.21,0.35,0.02,184.87,27.15,None
1017603,2021092000,2437,47864.0,4,2021-09-21T02:12:48.900,25.0,DET,right,76.09,36.13,0.24,0.27,0.02,181.12,20.08,None
1017604,2021092000,2437,47864.0,5,2021-09-21T02:12:49.000,25.0,DET,right,76.09,36.15,0.21,0.19,0.02,176.63,3.34,None
1017605,2021092000,2437,47864.0,6,2021-09-21T02:12:49.100,25.0,DET,right,76.08,36.17,0.18,0.13,0.01,173.52,355.85,ball_snap
1017606,2021092000,2437,47864.0,7,2021-09-21T02:12:49.200,25.0,DET,right,76.1,36.18,0.17,0.08,0.02,171.71,14.11,None
1017607,2021092000,2437,47864.0,8,2021-09-21T02:12:49.300,25.0,DET,right,76.13,36.2,0.2,0.07,0.04,165.19,39.04,None
1017608,2021092000,2437,47864.0,9,2021-09-21T02:12:49.400,25.0,DET,right,76.17,36.21,0.24,0.09,0.04,163.09,51.85,None
1017609,2021092000,2437,47864.0,10,2021-09-21T02:12:49.500,25.0,DET,right,76.22,36.23,0.3,0.13,0.06,166.7,61.23,None
1017610,2021092000,2437,47864.0,11,2021-09-21T02:12:49.600,25.0,DET,right,76.32,36.24,0.41,0.19,0.1,181.21,71.0,None
1017611,2021092000,2437,47864.0,12,2021-09-21T02:12:49.700,25.0,DET,right,76.38,36.26,0.44,0.24,0.07,188.05,72.02,None
1017612,2021092000,2437,47864.0,13,2021-09-21T02:12:49.800,25.0,DET,right,76.46,36.28,0.47,0.29,0.08,192.04,72.86,None
1017613,2021092000,2437,47864.0,14,2021-09-21T02:12:49.900,25.0,DET,right,76.52,36.3,0.51,0.56,0.06,185.51,74.16,None
1017614,2021092000,2437,47864.0,15,2021-09-21T02:12:50.000,25.0,DET,right,76.59,36.32,0.69,1.57,0.08,197.47,75.76,None
1017615,2021092000,2437,47864.0,16,2021-09-21T02:12:50.100,25.0,DET,right,76.68,36.33,1.01,2.62,0.09,232.36,78.67,None
1017616,2021092000,2437,47864.0,17,2021-09-21T02:12:50.200,25.0,DET,right,76.79,36.36,1.31,2.74,0.12,262.01,77.58,None
1017617,2021092000,2437,47864.0,18,2021-09-21T02:12:50.300,25.0,DET,right,76.95,36.4,1.7,2.84,0.16,247.76,77.46,play_action
